OBJECTID,MeasuredLe,NominalVol,OperatingV,ConductorT,FeederID,ConductorC,OWNER,OPERATINGC,Shape_Length,FacilityID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
453,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897338378680997,POH -453,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77473679,-88.13610369
454,264.18380199,380,380,OPN,RMT004,HOR,Utility,Distribution,108.22206280627168,POH -454,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77665361,-88.13470407
455,55.76809387,380,380,OPN,RMT004,HOR,Utility,Distribution,22.84534534902553,POH -455,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77709235,-88.13468541
456,311.40103298,380,380,OPN,RMT004,HOR,Utility,Distribution,127.56548655279991,POH -456,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77759516,-88.13464553
457,209.01637159,380,380,OPN,RMT004,HOR,Utility,Distribution,85.62213647958635,POH -457,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7760047,-88.13472907
458,403.59045435,380,380,OPN,RMT004,HOR,Utility,Distribution,164.71790560425856,POH -458,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77796234,-88.13272535
459,108.32177395,380,380,OPN,RMT004,HOR,Utility,Distribution,44.3702607968255,POH -459,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77829866,-88.13766661
460,347.64570156,380,380,OPN,RMT004,HOR,Utility,Distribution,141.8854599314291,POH -460,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77804991,-88.13525754
461,156.55487834,380,380,OPN,RMT004,HOR,Utility,Distribution,63.89563325963153,POH -461,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77818111,-88.13835573
462,124.4052443,380,380,OPN,RMT004,HOR,Utility,Distribution,50.7738048452239,POH -462,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77814408,-88.13747264
463,369.27467065,380,380,OPN,RMT004,HOR,Utility,Distribution,150.7143468376949,POH -463,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77810396,-88.13656929
464,311.85046838,380,380,OPN,RMT004,HOR,Utility,Distribution,127.29842295371495,POH -464,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77795841,-88.13406619
465,12.00000001,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897516632352144,POH -465,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7779333,-88.13348614
466,143.45100947,380,380,OPN,RMT004,HOR,Utility,Distribution,58.54732698195006,POH -466,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77820436,-88.13890474
467,237.70886624,380,380,OPN,RMT004,HOR,Utility,Distribution,97.37683114200377,POH -467,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7785197,-88.1386008
468,388.51727002,380,380,OPN,RMT004,HOR,Utility,Distribution,158.9864392389863,POH -468,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77704548,-88.13841716
469,118.09701877,380,380,OPN,RMT004,HOR,Utility,Distribution,48.37681896703605,POH -469,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77467986,-88.14018209
470,102.08174702,380,380,OPN,RMT004,HOR,Utility,Distribution,41.81602266871027,POH -470,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77501455,-88.14016323
471,90.37388046,380,380,OPN,RMT004,HOR,Utility,Distribution,37.020471480255836,POH -471,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77527818,-88.140143
472,96.60476623,380,380,OPN,RMT004,HOR,Utility,Distribution,39.57293895076983,POH -472,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77477239,-88.1416385
473,130.27245345,380,380,OPN,RMT004,HOR,Utility,Distribution,53.36321122346212,POH -473,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77446156,-88.14165418
474,225.71424272,380,380,OPN,RMT004,HOR,Utility,Distribution,92.4599917904266,POH -474,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77521382,-88.14161018
475,255.82830458,380,380,OPN,RMT004,HOR,Utility,Distribution,104.7984841165696,POH -475,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77618215,-88.14155952
476,192.36695374,380,380,OPN,RMT004,HOR,Utility,Distribution,78.8029532019124,POH -476,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77679675,-88.14153141
477,128.055368,380,380,OPN,RMT004,HOR,Utility,Distribution,52.45810132740644,POH -477,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77723626,-88.14151593
478,211.36804202,380,380,OPN,RMT004,HOR,Utility,Distribution,86.58667754992689,POH -478,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77770133,-88.14148397
479,123.44526576,380,380,OPN,RMT004,HOR,Utility,Distribution,50.5703007095689,POH -479,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77816002,-88.14146337
480,135.12276666,380,380,OPN,RMT004,HOR,Utility,Distribution,55.14513489273988,POH -480,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77474722,-88.13637301
481,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897486114976509,POH -481,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7747582,-88.13664228
482,87.37731278,380,380,OPN,RMT004,HOR,Utility,Distribution,35.660553651125205,POH -482,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77477102,-88.13682364
483,119.71901651,380,380,OPN,RMT004,HOR,Utility,Distribution,48.858340307830986,POH -483,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77478735,-88.13720244
484,361.92593273,380,380,OPN,RMT004,HOR,Utility,Distribution,147.70593082182143,POH -484,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77481154,-88.13808455
485,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915458163845252,POH -485,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77481525,-88.13874931
486,389.88272845,380,380,OPN,RMT004,HOR,Utility,Distribution,159.11535032706928,POH -486,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77485184,-88.13946145
487,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915569510877213,POH -487,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77485832,-88.1401763
488,399.70187619,380,380,OPN,RMT004,HOR,Utility,Distribution,163.12218059711552,POH -488,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77489163,-88.14090777
489,110.97285078,380,380,OPN,RMT004,HOR,Utility,Distribution,45.28917151323765,POH -489,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77492073,-88.1423252
490,119.4472351,380,380,OPN,RMT004,HOR,Utility,Distribution,48.74760021979651,POH -490,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77491003,-88.14185906
491,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897283296122591,POH -491,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77491535,-88.1420999
492,12.00000001,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915551966553664,POH -492,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77491156,-88.14295893
493,211.63769092,380,380,OPN,RMT004,HOR,Utility,Distribution,86.69357953697174,POH -493,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7744312,-88.14299122
494,63.455229,380,380,OPN,RMT004,HOR,Utility,Distribution,25.99344515522625,POH -494,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77480816,-88.14296592
495,332.96010279,380,380,OPN,RMT004,HOR,Utility,Distribution,135.88450337074335,POH -495,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7749424,-88.14356815
496,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915636689956662,POH -496,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7749439,-88.1443733
497,220.55366436,380,380,OPN,RMT004,HOR,Utility,Distribution,90.34561914741171,POH -497,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77462521,-88.14439152
498,176.19311442,380,380,OPN,RMT004,HOR,Utility,Distribution,72.17385843138801,POH -498,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7739123,-88.14443007
499,100.62437966,380,380,OPN,RMT004,HOR,Utility,Distribution,41.21871149911931,POH -499,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77353271,-88.14444589
500,101.56294009,380,380,OPN,RMT004,HOR,Utility,Distribution,41.60153193971342,POH -500,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77325592,-88.14446515
501,165.17069505,380,380,OPN,RMT004,HOR,Utility,Distribution,67.4078448212708,POH -501,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7749673,-88.14467554
502,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897332572853,POH -502,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77497453,-88.14500016
503,144.76225282,380,380,OPN,RMT004,HOR,Utility,Distribution,59.07899764229077,POH -503,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77498173,-88.14528735
504,120.48227265,380,380,OPN,RMT004,HOR,Utility,Distribution,49.17023865486329,POH -504,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77499512,-88.14577322
505,12.00000002,380,380,OPN,RMT004,HOR,Utility,Distribution,4.9156551640748365,POH -505,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77497218,-88.14555372
506,58.06178135,380,380,OPN,RMT004,HOR,Utility,Distribution,23.783952540999486,POH -506,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77487625,-88.14556198
507,253.24234804,380,380,OPN,RMT004,HOR,Utility,Distribution,103.35117653858146,POH -507,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77501686,-88.14645766
508,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897425875007204,POH -508,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77503213,-88.14694341
509,27.70367482,380,380,OPN,RMT004,HOR,Utility,Distribution,11.306445143788851,POH -509,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77503673,-88.14701593
510,62.36776809,380,380,OPN,RMT004,HOR,Utility,Distribution,25.453018390095483,POH -510,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77504425,-88.14722474
511,12.00000001,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897388238345039,POH -511,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77504035,-88.14708852
512,199.01756233,380,380,OPN,RMT004,HOR,Utility,Distribution,81.52240668929286,POH -512,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77335232,-88.14304666
513,117.18865739,380,380,OPN,RMT004,HOR,Utility,Distribution,47.82566856124847,POH -513,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77492694,-88.14274331
514,112.45622126,380,380,OPN,RMT004,HOR,Utility,Distribution,46.066726662937654,POH -514,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77567716,-88.14157817
515,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.8974737015710215,POH -515,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77798206,-88.13196415
516,88.77197981,380,380,OPN,RMT004,HOR,Utility,Distribution,36.23080528309276,POH -516,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7781587,-88.13786293
517,12.00000001,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897658170534665,POH -517,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77816622,-88.13804739
518,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915904119402813,POH -518,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77955869,-88.1448081
519,347.54962327,380,380,OPN,RMT004,HOR,Utility,Distribution,142.34926555873457,POH -519,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77908802,-88.14495999
520,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.89761194376307,POH -520,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7784901,-88.14465885
521,102.58441991,380,380,OPN,RMT004,HOR,Utility,Distribution,41.89903214259185,POH -521,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77855366,-88.14484929
522,11.99999999,380,380,OPN,RMT004,HOR,Utility,Distribution,4.9159118638219805,POH -522,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7781676,-88.14420421
523,105.79086699,380,380,OPN,RMT004,HOR,Utility,Distribution,43.33798787498585,POH -523,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77832911,-88.14419638
524,122.54999777,380,380,OPN,RMT004,HOR,Utility,Distribution,50.01686306148022,POH -524,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77848159,-88.14441246
525,50.06777093,380,380,OPN,RMT004,HOR,Utility,Distribution,20.510433430059628,POH -525,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77808253,-88.14420923
526,63.56087483,380,380,OPN,RMT004,HOR,Utility,Distribution,26.038069013767014,POH -526,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77792675,-88.14421733
527,127.65623937,380,380,OPN,RMT004,HOR,Utility,Distribution,52.29495886562471,POH -527,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77766449,-88.14422764
528,336.30213434,380,380,OPN,RMT004,HOR,Utility,Distribution,137.7660341083525,POH -528,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7770283,-88.14425865
529,114.36845752,380,380,OPN,RMT004,HOR,Utility,Distribution,46.85056999370444,POH -529,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77641025,-88.14428566
530,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897562534690747,POH -530,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77843741,-88.1433687
531,217.89713974,380,380,OPN,RMT004,HOR,Utility,Distribution,88.93181614619326,POH -531,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77845745,-88.14378923
532,57.75872657,380,380,OPN,RMT004,HOR,Utility,Distribution,23.57331261788301,POH -532,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77843442,-88.14324089
533,12.00000001,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897656962107385,POH -533,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77843055,-88.14311312
534,60.45897904,380,380,OPN,RMT004,HOR,Utility,Distribution,24.67574426088257,POH -534,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77842288,-88.14298069
535,108.56468824,380,380,OPN,RMT004,HOR,Utility,Distribution,44.30954465537033,POH -535,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.778405,-88.14267177
536,268.81886882,380,380,OPN,RMT004,HOR,Utility,Distribution,109.8928021511459,POH -536,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7785551,-88.1454191
537,161.57122037,380,380,OPN,RMT004,HOR,Utility,Distribution,66.18871621001664,POH -537,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77805279,-88.14559029
538,11.99999998,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915939052471873,POH -538,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77829089,-88.14558355
539,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915882073943049,POH -539,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77781476,-88.14560059
540,347.39289363,380,380,OPN,RMT004,HOR,Utility,Distribution,141.7804958412225,POH -540,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77754448,-88.14629756
541,17.7025639,380,380,OPN,RMT004,HOR,Utility,Distribution,7.225706481642016,POH -541,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77752342,-88.14562928
542,101.67278773,380,380,OPN,RMT004,HOR,Utility,Distribution,41.65077791083827,POH -542,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7776588,-88.14559942
543,109.73189009,380,380,OPN,RMT004,HOR,Utility,Distribution,44.95179162030458,POH -543,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77736885,-88.14560523
544,11.99999998,380,380,OPN,RMT004,HOR,Utility,Distribution,4.915736966516045,POH -544,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77720199,-88.14561501
545,104.51775449,380,380,OPN,RMT004,HOR,Utility,Distribution,42.81552219918056,POH -545,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7770423,-88.14562491
546,11.93168951,380,380,OPN,RMT004,HOR,Utility,Distribution,4.8878943594486834,POH -546,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77688266,-88.14563409
547,123.33553877,380,380,OPN,RMT004,HOR,Utility,Distribution,50.52399892921902,POH -547,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77669716,-88.145642
548,100.78122571,380,380,OPN,RMT004,HOR,Utility,Distribution,41.28466181449255,POH -548,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77638988,-88.14565766
549,140.84797722,380,380,OPN,RMT004,HOR,Utility,Distribution,57.695493650932875,POH -549,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7760594,-88.14568976
550,180.54600414,380,380,OPN,RMT004,HOR,Utility,Distribution,73.6823313872817,POH -550,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77469704,-88.15223697
551,184.78633835,380,380,OPN,RMT004,HOR,Utility,Distribution,75.69867686370975,POH -551,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77781096,-88.14692207
552,112.91905979,380,380,OPN,RMT004,HOR,Utility,Distribution,46.25736893349508,POH -552,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7774028,-88.14694372
553,157.4893305,380,380,OPN,RMT004,HOR,Utility,Distribution,64.5152949451917,POH -553,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77703214,-88.14696605
554,110.70462492,380,380,OPN,RMT004,HOR,Utility,Distribution,45.34983470209286,POH -554,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77666446,-88.14698657
555,113.55946489,380,380,OPN,RMT004,HOR,Utility,Distribution,46.519211903424655,POH -555,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7763569,-88.14699966
556,10.09375676,380,380,OPN,RMT004,HOR,Utility,Distribution,4.119190351498839,POH -556,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77239895,-88.14892492
557,145.67580982,380,380,OPN,RMT004,HOR,Utility,Distribution,59.44973674069896,POH -557,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77238985,-88.14863969
558,7.99620584,380,380,OPN,RMT004,HOR,Utility,Distribution,3.2632385897464196,POH -558,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77239926,-88.14895808
559,580.88251981,380,380,OPN,RMT004,HOR,Utility,Distribution,237.06510443750392,POH -559,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77508157,-88.1486407
560,103.50433145,380,380,OPN,RMT004,HOR,Utility,Distribution,42.24101382828706,POH -560,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7746863,-88.1517165
561,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.89728337964706,POH -561,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7742107,-88.15374402
562,179.30836799,380,380,OPN,RMT004,HOR,Utility,Distribution,73.44804044505275,POH -562,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77192495,-88.16141915
563,12,380,380,OPN,RMT004,HOR,Utility,Distribution,4.897625675412729,POH -563,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77831001,-88.15086866
564,719.62543366,380,380,OPN,RMT004,HOR,Utility,Distribution,294.5631539605248,POH -564,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77966034,-88.1788724
565,108.49388888,380,380,OPN,RMT004,HOR,Utility,Distribution,44.442474127062816,POH -565,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77406132,-88.15372907
566,35.73808291,380,380,OPN,RMT004,HOR,Utility,Distribution,14.63980025719565,POH -566,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77660918,-88.1509621
567,190.39254325,380,380,OPN,RMT004,HOR,Utility,Distribution,77.99208816580605,POH -567,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77576314,-88.15103601
568,52.38496317,380,380,OPN,RMT004,HOR,Utility,Distribution,21.458032983967623,POH -568,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.77334251,-88.17537537
569,488.51837966,380,380,OPN,RMT004,HOR,Utility,Distribution,200.166641825134,POH -569,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79167905,-88.13563586
570,356.00492065,380,380,OPN,RMT004,HOR,Utility,Distribution,145.87164457566956,POH -570,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79256754,-88.13198114
571,94.26681571,380,380,OPN,RMT004,HOR,Utility,Distribution,38.624307850739235,POH -571,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79028709,-88.13783403
572,47.17604046,380,380,OPN,RMT004,HOR,Utility,Distribution,19.257618749014405,POH -572,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79041678,-88.13791658
573,203.8721021,380,380,OPN,RMT004,HOR,Utility,Distribution,83.53389110734892,POH -573,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.79069676,-88.13801404
574,376.28333222,380,380,OPN,RMT004,HOR,Utility,Distribution,154.17384220589167,POH -574,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7914911,-88.13803006
575,215.13004159,380,380,OPN,RMT004,HOR,Utility,Distribution,88.14890554033944,POH -575,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.7922992,-88.13798589
576,364.32271718,380,380,OPN,RMT004,HOR,Utility,Distribution,149.273705256068,POH -576,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78965351,-88.13796302
577,294.2169574,380,380,OPN,RMT004,HOR,Utility,Distribution,120.5469770584736,POH -577,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78875073,-88.13792166
578,359.60368956,380,380,OPN,RMT004,HOR,Utility,Distribution,147.33656828315463,POH -578,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78785423,-88.13788706
579,316.90294216,380,380,OPN,RMT004,HOR,Utility,Distribution,129.8390249991911,POH -579,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78692639,-88.13785057
580,95.20858633,380,380,OPN,RMT004,HOR,Utility,Distribution,38.862854264685396,POH -580,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78649399,-88.13884536
581,69.18614275,380,380,OPN,RMT004,HOR,Utility,Distribution,28.346257096510644,POH -581,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78639172,-88.13902093
582,69.77233415,380,380,OPN,RMT004,HOR,Utility,Distribution,28.586010538558895,POH -582,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78658212,-88.13900998
583,153.86514439,380,380,OPN,RMT004,HOR,Utility,Distribution,63.03994925403987,POH -583,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78688849,-88.13901084
584,105.17468718,380,380,OPN,RMT004,HOR,Utility,Distribution,43.09179713957092,POH -584,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78724352,-88.13902837
585,63.00235393,380,380,OPN,RMT004,HOR,Utility,Distribution,25.810609738454033,POH -585,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78133298,-88.14538983
586,203.75388956,380,380,OPN,RMT004,HOR,Utility,Distribution,83.47205202328355,POH -586,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78165499,-88.14670802
587,221.51642401,380,380,OPN,RMT004,HOR,Utility,Distribution,90.74969723898704,POH -587,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78223675,-88.14666607
588,167.85922082,380,380,OPN,RMT004,HOR,Utility,Distribution,68.76936606407226,POH -588,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78277044,-88.1466388
589,129.80205818,380,380,OPN,RMT004,HOR,Utility,Distribution,53.178273517951546,POH -589,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78317847,-88.14661465
590,195.52783401,380,380,OPN,RMT004,HOR,Utility,Distribution,80.10543504581973,POH -590,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78362424,-88.14658303
591,316.09310701,380,380,OPN,RMT004,HOR,Utility,Distribution,129.5014336661868,POH -591,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78432509,-88.14652953
592,55.72547849,380,380,OPN,RMT004,HOR,Utility,Distribution,22.83075557614833,POH -592,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78537517,-88.146486
593,338.64544936,380,380,OPN,RMT004,HOR,Utility,Distribution,138.73576565262985,POH -593,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78188355,-88.14535728
594,443.57222883,380,380,OPN,RMT004,HOR,Utility,Distribution,181.72538397326284,POH -594,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78295559,-88.14528781
595,366.01214308,380,380,OPN,RMT004,HOR,Utility,Distribution,149.95151397862674,POH -595,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78406495,-88.14521312
596,198.26468066,380,380,OPN,RMT004,HOR,Utility,Distribution,81.2288024818724,POH -596,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78483798,-88.14515662
597,97.71154121,380,380,OPN,RMT004,HOR,Utility,Distribution,40.0326790357214,POH -597,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78524391,-88.14513998
598,56.08720915,380,380,OPN,RMT004,HOR,Utility,Distribution,22.978991058825475,POH -598,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78529919,-88.14370546
599,313.54778273,380,380,OPN,RMT004,HOR,Utility,Distribution,128.45853975736748,POH -599,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78479295,-88.14374645
600,412.89259704,380,380,OPN,RMT004,HOR,Utility,Distribution,169.15698449881816,POH -600,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78379894,-88.14382402
601,451.11613738,380,380,OPN,RMT004,HOR,Utility,Distribution,184.81382712186118,POH -601,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78231353,-88.14391871
602,155.03277108,380,380,OPN,RMT004,HOR,Utility,Distribution,63.513099990212666,POH -602,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78148292,-88.14396968
603,167.14557111,380,380,OPN,RMT004,HOR,Utility,Distribution,68.478220454441,POH -603,Electric,Electric,Field Service,Asset Mgmt.,Primary (Overhead),41.78510441,-88.14208746
