OBJECTID,FacilityID,FeederID,OperatingV,Installati,RatedKVA,OWNER,OPERATINGC,CONSTRUC_1,GlobalID,Category,Department,Division,Subdivision,AssetType,Latitude,Longitude
1092,1454,RMT003,150,802310400000,50,Utility,Distribution,Underground,{88DA1BF2-CEEF-413A-A4C9-6BBDCDC3403C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79259033,41.79259033
1093,1455,RMT003,150,802310400000,50,Utility,Distribution,Underground,{75782A61-E862-4683-BBF8-4CBA83C336C4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79221966,41.79221966
1094,1456,RMT003,150,802310400000,50,Utility,Distribution,Underground,{CCCEAB42-A752-4BA4-ACC5-4A40C9FA2678},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7916864,41.7916864
1095,1457,RMT003,380,802310400000,75,Utility,Distribution,Underground,{47DC621F-55C9-49DC-A715-F5890A1F90F8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79239408,41.79239408
1096,1458,RMT003,380,802310400000,75,Utility,Distribution,Underground,{CF241551-3646-4CC1-A357-73000F4709BA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79415134,41.79415134
1097,1459,RMT003,380,802310400000,50,Utility,Distribution,Underground,{35BFDB76-5EDD-4885-84F8-814E9E5889F3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79293235,41.79293235
1098,1460,RMT003,380,802310400000,100,Utility,Distribution,Underground,{527031D5-83ED-4771-A475-3B460E458BAA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79395382,41.79395382
1099,1461,RMT003,380,802310400000,150,Utility,Distribution,Underground,{785EDCF2-9326-4944-B03C-1B3905106F01},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79425993,41.79425993
1100,1462,RMT003,380,802310400000,50,Utility,Distribution,Underground,{5446B367-B687-47B5-B57A-F4E0DF791153},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7957941,41.7957941
1101,1463,RMT003,380,802310400000,50,Utility,Distribution,Underground,{24FE752F-38E8-475B-A89B-D020556E6968},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79654491,41.79654491
1102,1464,RMT003,380,802310400000,25,Utility,Distribution,Underground,{93DFDF12-66A5-4F02-A8FC-73A6A49C0F36},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79864008,41.79864008
1103,1465,RMT003,380,802310400000,10,Utility,Distribution,Underground,{526EFB69-8C59-4313-80D3-07BC52BA1E03},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79978184,41.79978184
1104,1466,RMT003,380,802310400000,25,Utility,Distribution,Underground,{36B7D19D-BCC4-486B-BB69-9F04741CB11C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79992343,41.79992343
1105,1467,RMT003,380,802310400000,50,Utility,Distribution,Underground,{FF59DC0A-B345-407D-9BD2-31FD97807DFD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79990588,41.79990588
1106,1468,RMT003,380,802310400000,25,Utility,Distribution,Underground,{56DB44D0-CDB6-4DDB-91F0-C55D671F96EC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79889206,41.79889206
1107,1469,RMT003,150,802310400000,250,Utility,Distribution,Underground,{0A5FBF1E-7687-406C-9E64-1867EF5257BE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79748788,41.79748788
1108,1470,RMT003,150,802310400000,50,Utility,Distribution,Underground,{366B8EC2-4F9E-4238-B700-9128B7A6ABFA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78984971,41.78984971
1109,1471,RMT003,150,802310400000,25,Utility,Distribution,Underground,{9D2817F8-829D-4B6B-A796-4ED0521240C4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79015763,41.79015763
1110,1472,RMT003,150,802310400000,25,Utility,Distribution,Underground,{0C9A8806-0F05-4603-8F2E-CD56E40FA076},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78988675,41.78988675
1111,1473,RMT003,150,802310400000,25,Utility,Distribution,Underground,{DA2F760C-F56A-4CFF-8078-771B1ABEB386},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7898908,41.7898908
1112,1474,RMT003,150,802310400000,50,Utility,Distribution,Underground,{6E91B936-9588-402E-88ED-B371625936CF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78791082,41.78791082
1113,1475,RMT003,150,802310400000,50,Utility,Distribution,Underground,{3DBC1CDB-998F-4EA6-8A69-2E2D251CD0D2},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78735343,41.78735343
1114,1476,RMT003,150,802310400000,100,Utility,Distribution,Underground,{79CDE688-2B12-4E01-914E-2059D95BD7D6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8048181,41.8048181
1115,1477,RMT003,150,802310400000,100,Utility,Distribution,Underground,{47586EDB-419C-4269-B1C7-46A5121F1B13},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80324223,41.80324223
1116,1478,RMT003,150,802310400000,200,Utility,Distribution,Underground,{A1E0D060-DBF4-4A4D-999B-28D7AB684107},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80055255,41.80055255
1117,1479,RMT003,150,802310400000,250,Utility,Distribution,Underground,{5EFB24E2-FEFE-4B21-9328-22208488E7CE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79985862,41.79985862
1118,1480,RMT003,150,802310400000,300,Utility,Distribution,Underground,{69241EB8-F71C-4ABD-BE48-547A12094B89},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8000229,41.8000229
1119,1481,RMT003,150,802310400000,10,Utility,Distribution,Underground,{AAFE8B72-98C8-4845-8A5A-B5DA93A986C4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8006092,41.8006092
1120,1482,RMT003,150,802310400000,15,Utility,Distribution,Underground,{7E213FA5-1225-4FA8-8C94-F5C8B26B5C29},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80103688,41.80103688
1121,1483,RMT003,150,802310400000,15,Utility,Distribution,Underground,{8E3004A2-FF85-4F19-9E59-092813D4DEC5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80138982,41.80138982
1122,1484,RMT003,150,802310400000,25,Utility,Distribution,Underground,{C2352720-D756-4A82-BDBA-5AFB30B0DCA9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80156401,41.80156401
1123,1485,RMT003,150,820454400000,25,Utility,Distribution,Underground,{C4DD75D2-9FEB-4A8F-80BF-C4CA7452E0D7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80215167,41.80215167
1124,1486,RMT003,150,802310400000,25,Utility,Distribution,Underground,{FF06E674-21CD-455F-A1E3-5237A7A725F7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80217582,41.80217582
1125,1487,RMT003,150,802310400000,25,Utility,Distribution,Underground,{AE864E3B-F766-40AF-97F5-7366AF4264F8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80423149,41.80423149
1126,1488,RMT003,150,802310400000,25,Utility,Distribution,Underground,{B60F06F0-34B9-425E-B50D-7B5B147383C1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80561346,41.80561346
1127,1489,RMT003,150,852076800000,25,Utility,Distribution,Underground,{4300AD0C-AD6C-44D8-A124-CC11279CF9EF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80427507,41.80427507
1128,1490,RMT003,150,852076800000,25,Utility,Distribution,Underground,{7514FB94-75D2-461E-8BAA-C337D3160820},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80424465,41.80424465
1129,1491,RMT003,150,802310400000,50,Utility,Distribution,Underground,{A0B034A1-64D2-47B2-8F44-E3FAFF289FC9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.8025738,41.8025738
1130,1492,RMT003,150,802310400000,25,Utility,Distribution,Underground,{0CFFE3DA-2930-49F7-AE90-192369963D3A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80353351,41.80353351
1131,1493,RMT003,150,852076800000,25,Utility,Distribution,Underground,{52EA6DF9-6615-46AC-A3A7-204185329631},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80471992,41.80471992
1132,1494,RMT003,150,852076800000,25,Utility,Distribution,Underground,{4F89024B-CCF4-42B2-8D41-CBF9541685CD},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80460458,41.80460458
1133,1495,RMT003,150,802310400000,250,Utility,Distribution,Underground,{2CC4276A-081B-44F1-A4AF-818771F69E61},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80266534,41.80266534
1134,1496,RMT003,380,802310400000,50,Utility,Distribution,Underground,{B4927E9D-5EC7-4C03-B732-89A0739264BA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79595996,41.79595996
1135,1497,RMT003,380,802310400000,25,Utility,Distribution,Underground,{EF5AD6E2-BF20-4ACD-A715-C37B7B98A3BB},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79507052,41.79507052
1136,1498,RMT003,380,802310400000,75,Utility,Distribution,Underground,{9320B171-ECF4-494E-A879-87D2CD5CB927},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79515336,41.79515336
1137,1499,RMT003,380,802310400000,50,Utility,Distribution,Underground,{235D4240-A22E-4D6C-BFE8-22EC5A030B4F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79600009,41.79600009
1138,1500,RMT003,380,802310400000,25,Utility,Distribution,Underground,{53398311-9A2F-4800-82C5-E96DB0F99603},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79848751,41.79848751
1139,1501,RMT003,380,802310400000,10,Utility,Distribution,Underground,{83BE5281-2BA4-4842-B6FD-4C14E564A961},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7979847,41.7979847
1140,1502,RMT003,380,802310400000,75,Utility,Distribution,Underground,{46AA667F-841A-4E03-947C-79A37704ED07},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79735493,41.79735493
1141,1503,RMT003,380,802310400000,25,Utility,Distribution,Underground,{2FA2B979-8353-41C8-B901-4124779B7747},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79675864,41.79675864
1142,1504,RMT003,380,802310400000,25,Utility,Distribution,Underground,{ABD0FA18-803B-45A7-9999-3822F5BFBA51},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79782139,41.79782139
1143,1505,RMT003,150,802310400000,75,Utility,Distribution,Underground,{B12DB9AF-3C80-40D3-A1EA-6CFBA3A09E36},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78513369,41.78513369
1144,1506,RMT003,150,802310400000,50,Utility,Distribution,Underground,{C4082CCA-DDBB-48CD-AB40-53287E57592A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78729851,41.78729851
1145,1507,RMT003,380,802310400000,25,Utility,Distribution,Underground,{A0B4D5F9-DF9C-49EE-BB3B-7C7B9F2ABE3E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79746658,41.79746658
1146,1508,RMT003,380,802310400000,100,Utility,Distribution,Underground,{471381DE-5D6E-4298-A534-EFFEC4EB81E6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79858621,41.79858621
1147,1509,RMT003,150,802310400000,50,Utility,Distribution,Underground,{11D401D5-CC3C-40E4-A977-A0A9FF6B128A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79128632,41.79128632
1148,1510,RMT003,380,802310400000,75,Utility,Distribution,Underground,{48C3C286-C5DA-497A-B185-A5A7AA0F40E6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79501424,41.79501424
1149,1511,RMT003,380,802310400000,25,Utility,Distribution,Underground,{0D8C2148-52F1-4993-A7A0-8842D170D1E7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79545258,41.79545258
1150,1512,RMT003,380,802310400000,25,Utility,Distribution,Underground,{EBF26384-425C-4853-8752-680340A498F5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79520754,41.79520754
1151,1513,RMT003,380,802310400000,50,Utility,Distribution,Underground,{8F0845B1-2D64-4729-A7BB-973D6E3497AF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79562594,41.79562594
1152,1514,RMT003,150,802310400000,25,Utility,Distribution,Underground,{963EB4CD-B6F7-409D-AD27-9ACD52A191A9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78899561,41.78899561
1153,1515,RMT003,150,802310400000,50,Utility,Distribution,Underground,{B4BE2AF4-1A8B-4729-96E9-2C048EB8FC3E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79043819,41.79043819
1154,1516,RMT003,150,802310400000,50,Utility,Distribution,Underground,{D5E4AA34-DC98-42B8-B782-82D8C4F88D52},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79070069,41.79070069
1155,1517,RMT003,150,802310400000,75,Utility,Distribution,Underground,{3A41D22E-D158-4190-8D23-520560E7F1AA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79138498,41.79138498
1156,1518,RMT003,150,802310400000,25,Utility,Distribution,Underground,{281AEBBA-D490-4508-8E65-0B452246CA7C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78997753,41.78997753
1157,1519,RMT003,150,802310400000,50,Utility,Distribution,Underground,{BC078CBA-43A3-4F97-866E-D97FD62E88B5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79203921,41.79203921
1158,1520,RMT003,150,802310400000,75,Utility,Distribution,Underground,{746E7D9B-6BFE-494B-8C90-050BB55C77B4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79388573,41.79388573
1159,1521,RMT003,150,802310400000,50,Utility,Distribution,Underground,{A030A04E-3492-4571-9453-3C0C1B3633B4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79291121,41.79291121
1160,1522,RMT001,150,802310400000,25,Utility,Distribution,Underground,{B68DA0A4-651B-4F66-9246-2F82920C83AF},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79526996,41.79526996
1161,1523,RMT003,380,802310400000,25,Utility,Distribution,Underground,{CE08B0C7-42EF-4163-A991-20051E40375F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79593161,41.79593161
1162,1524,RMT003,380,802310400000,50,Utility,Distribution,Underground,{28709617-4964-4676-893A-B1AD230C3039},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79639434,41.79639434
1163,1525,RMT003,380,802310400000,25,Utility,Distribution,Underground,{AC2879FB-705D-4DBB-A611-561BAEB3E066},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79618491,41.79618491
1164,1526,RMT003,150,802310400000,25,Utility,Distribution,Underground,{16021205-4AA0-43BE-9142-45BCD346D0F1},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79123959,41.79123959
1165,1527,RMT003,150,802310400000,50,Utility,Distribution,Underground,{5516A693-BDDB-4E10-B7FC-F32D6FF2AC73},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79075626,41.79075626
1166,1528,RMT003,150,802310400000,50,Utility,Distribution,Underground,{4160E79B-1778-4E67-9BDB-6AA5EC52C869},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79221117,41.79221117
1167,1529,RMT003,150,802310400000,50,Utility,Distribution,Underground,{5AAE82AD-0F23-4C0E-B8E0-0FD40A61439E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79190204,41.79190204
1168,1530,RMT003,150,802310400000,100,Utility,Distribution,Underground,{244C2CF3-3AC0-4A3E-AF79-733C68E9BFE9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79280832,41.79280832
1169,1531,RMT003,150,802310400000,75,Utility,Distribution,Underground,{75F046FE-5A5D-4212-8374-B3DBB5A49D1E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79124831,41.79124831
1170,1532,RMT003,150,802310400000,25,Utility,Distribution,Underground,{D201E244-03CB-4916-B71C-28B22D17D7AC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79089172,41.79089172
1171,1533,RMT003,150,802310400000,100,Utility,Distribution,Underground,{FDEC5528-F3D8-4284-8961-EA132AD4EAD6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78954497,41.78954497
1172,1534,RMT003,150,802310400000,75,Utility,Distribution,Underground,{A86796A5-59F6-49E3-80C2-FC2F131D4538},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7879663,41.7879663
1173,1535,RMT003,150,802310400000,75,Utility,Distribution,Underground,{A0EE9690-E2DA-49D7-ABD3-C9B24DE9CA68},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78500519,41.78500519
1174,1536,RMT003,150,802310400000,100,Utility,Distribution,Underground,{5C6ADA61-056C-440A-9AE6-09F2F8164BB6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79169389,41.79169389
1175,1537,RMT003,150,802310400000,75,Utility,Distribution,Underground,{C890A991-FC5F-4C81-947F-E483F675A108},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78432014,41.78432014
1176,1538,RMT003,380,802310400000,50,Utility,Distribution,Underground,{9AEB5010-8A2D-4B71-86FB-76F817BA3779},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7953123,41.7953123
1177,1539,RMT003,150,802310400000,25,Utility,Distribution,Underground,{803FD0DD-FFF9-4B24-9A8B-689F9C883BBA},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78479711,41.78479711
1178,1540,RMT003,380,802310400000,15,Utility,Distribution,Underground,{6341C47C-EEAD-48BD-AD12-8CBD52B69912},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78530392,41.78530392
1179,1541,RMT003,150,802310400000,25,Utility,Distribution,Underground,{7AD30980-497A-4B39-8C35-8E951DA3D122},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78525562,41.78525562
1180,1542,RMT003,150,802310400000,50,Utility,Distribution,Underground,{6AF39E9B-EB11-4BA8-93A3-D3D4DF6404B0},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78559814,41.78559814
1181,1543,RMT003,380,802310400000,25,Utility,Distribution,Underground,{5364F7BC-F80A-4841-A631-5F8A7FF24F33},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78565611,41.78565611
1182,1544,RMT003,150,802310400000,50,Utility,Distribution,Underground,{D9C9B2ED-306D-4209-B4A0-876F819AF8F7},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78615686,41.78615686
1183,1545,RMT003,150,802310400000,25,Utility,Distribution,Underground,{07E9C294-C993-4A2C-BE45-489635B1A62C},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78774949,41.78774949
1184,1546,RMT003,150,802310400000,50,Utility,Distribution,Underground,{940E2690-6305-4D6D-89AB-747B5961841E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78872438,41.78872438
1185,1547,RMT003,150,802310400000,50,Utility,Distribution,Underground,{EAC2C612-88DD-4C8C-BDF3-B6A92597AEC5},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78970249,41.78970249
1186,1548,RMT003,380,802310400000,25,Utility,Distribution,Underground,{EEA4F21D-9082-4254-8209-9FA0A50E1F9A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78653566,41.78653566
1187,1549,RMT003,380,802310400000,50,Utility,Distribution,Underground,{1D5BEAE2-180E-43E7-90A8-D246B4354EF6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78733089,41.78733089
1188,1550,RMT003,380,802310400000,15,Utility,Distribution,Underground,{3A210370-8510-4283-975C-AFA3119ADEFE},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78711979,41.78711979
1189,1551,RMT003,380,802310400000,25,Utility,Distribution,Underground,{D769C846-F3F1-47AF-B907-5BA4770268F6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78673363,41.78673363
1190,1552,RMT003,380,802310400000,50,Utility,Distribution,Underground,{A738585E-7022-4C35-9000-5F887B332953},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78648586,41.78648586
1191,1553,RMT003,150,802310400000,25,Utility,Distribution,Underground,{28237267-A86A-439F-BE25-76B15074D16D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79298356,41.79298356
1192,1554,RMT003,150,802310400000,50,Utility,Distribution,Underground,{CDBDD329-DFE4-43C7-8D68-FF5B4AE78551},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79214621,41.79214621
1193,1555,RMT003,150,802310400000,75,Utility,Distribution,Underground,{12358F85-AA0B-4497-8E38-EF435B4E19B0},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79042481,41.79042481
1194,1556,RMT003,150,802310400000,50,Utility,Distribution,Underground,{DDFDE3ED-3ACB-4D5E-96AA-B1E751DB2393},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79095607,41.79095607
1195,1557,RMT003,150,802310400000,50,Utility,Distribution,Underground,{FB9D0F22-2449-4264-8B03-B6B1E8F0C3F6},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79175675,41.79175675
1196,1558,RMT003,150,802310400000,50,Utility,Distribution,Underground,{6511E9BC-846A-4873-AC08-E041ACFBFF18},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78836274,41.78836274
1197,1559,RMT003,150,802310400000,50,Utility,Distribution,Underground,{67C71B65-0AFE-469C-9753-8F9F5025BB4F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78855166,41.78855166
1198,1560,RMT003,150,802310400000,50,Utility,Distribution,Underground,{18BBAF23-3F94-496C-A6C1-84AC2890892A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78916618,41.78916618
1199,1561,RMT003,150,802310400000,50,Utility,Distribution,Underground,{587D2237-AD73-4962-8A1C-F1225E4ED390},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78814116,41.78814116
1200,1562,RMT003,150,802310400000,25,Utility,Distribution,Underground,{4CC37DE4-45AA-4550-9144-796757F0C304},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78816075,41.78816075
1201,1563,RMT003,150,802310400000,25,Utility,Distribution,Underground,{D760FE94-A473-429A-A1CB-C4CD9AD2F017},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79238985,41.79238985
1202,1564,RMT003,150,802310400000,25,Utility,Distribution,Underground,{49867ABA-D2DA-4C3D-99C8-A89288F2194F},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79117386,41.79117386
1203,1565,RMT003,150,802310400000,50,Utility,Distribution,Underground,{286B03EA-AB90-4341-BA5A-A1E090A287A8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78997126,41.78997126
1204,1566,RMT003,150,802310400000,100,Utility,Distribution,Underground,{E1A69E76-4468-466E-B1AF-B9E113447A6B},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78870719,41.78870719
1205,1567,RMT003,150,802310400000,25,Utility,Distribution,Underground,{9087BE9B-B80B-44C9-8EBF-F98799333C29},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78956374,41.78956374
1206,1568,RMT003,150,802310400000,50,Utility,Distribution,Underground,{3DA00F71-27FE-42B1-B23C-4BFBC59794AC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79224031,41.79224031
1207,1569,RMT003,380,802310400000,100,Utility,Distribution,Underground,{366CD100-DD1D-434D-9807-E6AED4EDAEA8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79568043,41.79568043
1208,1570,RMT003,150,802310400000,50,Utility,Distribution,Underground,{D75E5F03-E32E-4AAC-9ABC-BA1D68F2434E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78864309,41.78864309
1209,1571,RMT003,150,802310400000,25,Utility,Distribution,Underground,{A547D490-9FCE-4552-A741-9850B6959DE8},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78880344,41.78880344
1210,1572,RMT003,150,802310400000,25,Utility,Distribution,Underground,{C79FF304-1317-44B3-A6B0-B050C94F047A},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78791252,41.78791252
1211,1573,RMT003,150,802310400000,50,Utility,Distribution,Underground,{FFE180AF-3EA7-4FE7-B201-074444206853},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78676342,41.78676342
1212,1574,RMT003,150,802310400000,25,Utility,Distribution,Underground,{FDAB981B-DE43-4E35-B0A6-02B28A26383E},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.7858411,41.7858411
1213,1575,RMT003,150,802310400000,50,Utility,Distribution,Underground,{DEAAD74D-EB4D-48FD-896E-445231668281},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.79427612,41.79427612
1214,1576,RMT003,150,802310400000,25,Utility,Distribution,Underground,{B5CE9031-61DB-4F9C-9508-D1F603E1DF15},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80259209,41.80259209
1215,1577,RMT003,150,802310400000,50,Utility,Distribution,Underground,{14F70BE4-F137-4AA5-9F3C-1CE17E573447},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80229176,41.80229176
1216,1578,RMT003,150,802310400000,100,Utility,Distribution,Underground,{A3AB95EF-4F8A-48DA-B275-16558D22B748},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80255921,41.80255921
1217,1579,RMT003,150,802310400000,100,Utility,Distribution,Underground,{36DED2B6-2E71-4C4F-ABCF-CEDC0098CFDC},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80308006,41.80308006
1218,1580,RMT003,150,802310400000,100,Utility,Distribution,Underground,{D1591176-3864-45CF-A9BD-F96F46E47994},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80352626,41.80352626
1219,1581,RMT003,150,802310400000,100,Utility,Distribution,Underground,{A2116CC8-BD28-4644-8FBC-0ACF8B1EA37D},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80468803,41.80468803
1220,1582,RMT003,150,852076800000,25,Utility,Distribution,Underground,{756B7516-66A9-47BA-845F-CC777EF91AB3},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80479,41.80479
1221,1583,RMT003,150,802310400000,100,Utility,Distribution,Underground,{F0DFB12A-D39E-4B4C-9734-CD0E4D4085E9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80295738,41.80295738
1222,1584,RMT003,150,802310400000,25,Utility,Distribution,Underground,{8001DB1E-CC0A-4AD0-A5C7-C92F51956942},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80231939,41.80231939
1223,1585,RMT003,150,852076800000,25,Utility,Distribution,Underground,{2CC6341D-2623-482D-956F-C07E6DDC2F08},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80435536,41.80435536
1224,1586,RMT003,150,802310400000,25,Utility,Distribution,Underground,{8A92A782-B264-4EAE-B25B-D31C58A4CDB4},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80381877,41.80381877
1225,1587,RMT003,150,802310400000,25,Utility,Distribution,Underground,{2A10D4E4-B49D-4074-AFFC-FB32F1F263D9},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80361501,41.80361501
1226,1588,RMT003,150,802310400000,25,Utility,Distribution,Underground,{D00A072C-B90E-4857-9423-E038225AAB97},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.80317288,41.80317288
1227,1589,RMT003,150,802310400000,75,Utility,Distribution,Underground,{EA6B7282-75AA-4489-B71C-A3EA6E794D90},Electric,Electric,Field Service,Asset Mgmt.,Transformers,41.78734859,41.78734859
