OBJECTID,MeasuredLe,NominalVol,OperatingV,FeederID,ConductorC,ServiceInd,OWNER,OPERATINGC,Shape_Length,FacilityID,Department,Category,Division,Subdivision,AssetType
3206,108.92910357,60,380,RMT002,HOR,Y,Utility,Service,44.53388455079827,SOH-3206,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3207,5.72323131,60,380,RMT002,HOR,NA,Utility,Secondary,2.3357476329112346,SOH-3207,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3208,117.15368279,60,380,RMT002,HOR,NA,Utility,Secondary,47.84408610035779,SOH-3208,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3209,161.63555722,60,380,RMT002,HOR,NA,Utility,Secondary,66.21556506256238,SOH-3209,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3210,80.49173242,60,380,RMT002,HOR,NA,Utility,Secondary,32.84983736480648,SOH-3210,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3211,103.04978452,60,380,RMT002,HOR,N,Utility,Secondary,42.21222427795088,SOH-3211,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3212,13.73171665,60,380,RMT002,HOR,Y,Utility,Service,5.608622520239651,SOH-3212,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3213,68.23837992,60,380,RMT002,HOR,N,Utility,Secondary,27.95235612162949,SOH-3213,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3214,85.58438204,60,380,RMT002,HOR,Y,Utility,Service,34.92721541270321,SOH-3214,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3215,78.70172556,60,380,RMT002,HOR,Y,Utility,Service,32.13858099610077,SOH-3215,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3216,64.16130555,60,380,RMT002,HOR,NA,Utility,Secondary,26.28247314822503,SOH-3216,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3217,6.00089641,60,380,RMT002,HOR,NA,Utility,Secondary,2.4490506000492,SOH-3217,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3218,62.98750403,60,380,RMT002,HOR,NA,Utility,Secondary,25.801784914480432,SOH-3218,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3219,80.62690589,60,380,RMT002,HOR,NA,Utility,Secondary,33.02816978506297,SOH-3219,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3220,104.08615976,60,380,RMT002,HOR,N,Utility,Secondary,42.47852289732874,SOH-3220,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3221,38.84015414,60,380,RMT002,HOR,Y,Utility,Service,15.864897051124853,SOH-3221,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3222,36.66434688,60,380,RMT002,HOR,Y,Utility,Service,14.96826865055352,SOH-3222,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3223,65.08491629,60,380,RMT002,HOR,N,Utility,Secondary,26.661190289097412,SOH-3223,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3224,142.93586455,60,380,RMT002,HOR,NA,Utility,Secondary,58.3743596785168,SOH-3224,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3225,124.30511248,60,380,RMT002,HOR,NA,Utility,Secondary,50.76452811595557,SOH-3225,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3226,106.31823564,60,380,RMT002,HOR,NA,Utility,Secondary,43.42006698644784,SOH-3226,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3227,131.36640122,60,380,RMT002,HOR,NA,Utility,Secondary,53.65016517608433,SOH-3227,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3228,12.64107212,60,380,RMT002,HOR,NA,Utility,Secondary,5.178343546467938,SOH-3228,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3229,179.18013633,60,380,RMT002,HOR,NA,Utility,Secondary,73.13083401333252,SOH-3229,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3230,138.98800293,60,380,RMT002,HOR,NA,Utility,Secondary,56.73789765978731,SOH-3230,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3231,117.4318862,60,380,RMT002,HOR,NA,Utility,Secondary,47.94083980314084,SOH-3231,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3232,256.56278595,60,380,RMT002,HOR,NA,Utility,Secondary,104.71109026587948,SOH-3232,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3233,100.47141826,60,380,RMT002,HOR,NA,Utility,Secondary,41.00563005956923,SOH-3233,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3234,98.19225583,30,380,RMT002,HOR,NA,Utility,Secondary,40.0751105482973,SOH-3234,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3235,101.91205869,60,380,RMT002,HOR,NA,Utility,Secondary,41.59334881506473,SOH-3235,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3236,12.00152148,60,380,RMT002,HOR,N,Utility,Secondary,4.916529325743529,SOH-3236,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3237,11.48912547,60,380,RMT002,HOR,NA,Utility,Secondary,4.68905044981596,SOH-3237,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3238,9.39326214,60,380,RMT002,HOR,NA,Utility,Secondary,3.833632742141902,SOH-3238,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3239,12.00000674,60,380,RMT002,HOR,NA,Utility,Secondary,4.915792189005892,SOH-3239,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3240,156.15646392,60,380,RMT002,HOR,NA,Utility,Secondary,63.75031787491811,SOH-3240,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3241,9.53956559,60,380,RMT002,HOR,NA,Utility,Secondary,3.9065326749126914,SOH-3241,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3242,81.7148526,60,380,RMT002,HOR,NA,Utility,Secondary,33.34965820189744,SOH-3242,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3243,8.2237891,60,380,RMT002,HOR,NA,Utility,Secondary,3.356338219570353,SOH-3243,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3244,11.87189216,60,380,RMT002,HOR,NA,Utility,Secondary,4.845265040885796,SOH-3244,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3245,4.62012578,60,380,RMT002,HOR,NA,Utility,Secondary,1.8856238353853594,SOH-3245,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3246,9.05692652,60,380,RMT002,HOR,NA,Utility,Secondary,3.6963412313526174,SOH-3246,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3247,5.26180373,60,380,RMT002,HOR,NA,Utility,Secondary,2.147423769488832,SOH-3247,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3248,4.86451804,60,380,RMT002,HOR,NA,Utility,Secondary,1.9870387059931236,SOH-3248,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3249,4.45455257,60,380,RMT002,HOR,NA,Utility,Secondary,1.8199693759834061,SOH-3249,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3250,10.81214259,60,380,RMT002,HOR,NA,Utility,Secondary,4.418126433409886,SOH-3250,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3251,6.91200097,60,380,RMT002,HOR,NA,Utility,Secondary,2.824746243549934,SOH-3251,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3252,4.34963467,60,380,RMT002,HOR,NA,Utility,Secondary,1.7791747810725662,SOH-3252,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3253,152.19344649,30,30,RMT004,HOR,N,Utility,Secondary,62.11773298610504,SOH-3253,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3254,132.76914484,30,30,RMT004,HOR,N,Utility,Secondary,54.38742051816011,SOH-3254,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3255,105.34360353,30,30,RMT004,HOR,Y,Utility,Service,43.01466160081311,SOH-3255,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3256,70.90860253,30,30,RMT004,HOR,N,Utility,Secondary,29.02159995042787,SOH-3256,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3257,137.30032256,30,30,RMT004,HOR,Y,Utility,Service,56.18533652682518,SOH-3257,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3258,135.9595542,30,30,RMT004,HOR,Y,Utility,Service,55.58561450275392,SOH-3258,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3259,28.77561494,30,30,RMT004,HOR,Y,Utility,Service,11.789979370935905,SOH-3259,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3260,123.87252756,30,30,RMT004,HOR,Y,Utility,Service,50.73433774388483,SOH-3260,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3261,93.25725528,30,30,RMT004,HOR,Y,Utility,Service,38.19343075845709,SOH-3261,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3262,123.27269814,30,30,RMT004,HOR,Y,Utility,Service,50.335046756464884,SOH-3262,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3263,123.80581713,30,30,RMT004,HOR,Y,Utility,Service,50.555815733769435,SOH-3263,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3264,44.09893999,30,30,RMT004,HOR,Y,Utility,Service,18.069115606501626,SOH-3264,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3265,46.17602888,30,30,RMT004,HOR,Y,Utility,Service,18.9191488679328,SOH-3265,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3266,264.45362143,30,30,RMT004,HOR,N,Utility,Secondary,108.13826540985846,SOH-3266,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3267,72.90610313,30,30,RMT004,HOR,Y,Utility,Service,29.86005861820313,SOH-3267,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3268,68.58375953,30,30,RMT004,HOR,Y,Utility,Service,28.075480580420383,SOH-3268,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3269,97.68346731,30,30,RMT004,HOR,Y,Utility,Service,39.89034954751842,SOH-3269,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3270,44.47233442,30,30,RMT004,HOR,Y,Utility,Service,18.159591917173447,SOH-3270,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3271,137.47204564,30,30,RMT004,HOR,Y,Utility,Service,56.120530247110494,SOH-3271,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3272,115.05589118,30,30,RMT004,HOR,N,Utility,Secondary,46.97581971285269,SOH-3272,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3273,61.36518217,30,30,RMT004,HOR,Y,Utility,Service,25.14093329225728,SOH-3273,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3274,55.28468507,30,30,RMT004,HOR,Y,Utility,Service,22.570948955631962,SOH-3274,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3275,60.40694717,30,30,RMT004,HOR,Y,Utility,Service,24.675521991541398,SOH-3275,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3276,81.07840152,30,30,RMT004,HOR,Y,Utility,Service,33.17149959271054,SOH-3276,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3277,17.08611307,30,30,RMT004,HOR,N,Utility,Secondary,6.999989466602001,SOH-3277,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3278,85.46419091,30,30,RMT004,HOR,Y,Utility,Service,34.99375400424716,SOH-3278,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3279,100.28507154,30,30,RMT004,HOR,Y,Utility,Service,40.939203342049,SOH-3279,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3280,85.31736057,30,30,RMT004,HOR,Y,Utility,Service,34.85990215172463,SOH-3280,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3281,106.41879532,30,30,RMT004,HOR,Y,Utility,Service,43.49243645796966,SOH-3281,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3282,56.50137665,30,30,RMT004,HOR,Y,Utility,Service,23.12592717840078,SOH-3282,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3283,41.99687394,30,30,RMT004,HOR,Y,Utility,Service,17.20545875161328,SOH-3283,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3284,65.52679684,30,30,RMT004,HOR,N,Utility,Secondary,26.849349983705846,SOH-3284,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3285,90.07241172,30,30,RMT004,HOR,Y,Utility,Service,36.78975474587226,SOH-3285,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3286,115.48690087,30,30,RMT004,HOR,Y,Utility,Service,47.27901583257429,SOH-3286,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3287,84.45902923,30,30,RMT004,HOR,Y,Utility,Service,34.48563099590303,SOH-3287,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3288,76.55312989,30,30,RMT004,HOR,Y,Utility,Service,31.358506017695916,SOH-3288,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3289,15.01078469,30,30,RMT004,HOR,Y,Utility,Service,6.137121539480562,SOH-3289,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3290,114.17217545,30,30,RMT004,HOR,Y,Utility,Service,46.7801073375344,SOH-3290,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3291,77.09708966,30,30,RMT004,HOR,Y,Utility,Service,31.54609129473503,SOH-3291,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3292,110.68305401,30,30,RMT004,HOR,Y,Utility,Service,45.284333045355694,SOH-3292,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3293,101.10423872,30,30,RMT004,HOR,Y,Utility,Service,41.42235743608165,SOH-3293,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3294,97.71899314,30,30,RMT004,HOR,Y,Utility,Service,39.99110827637958,SOH-3294,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3295,84.25861856,30,30,RMT004,HOR,Y,Utility,Service,34.52381146988346,SOH-3295,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3296,62.32072916,30,30,RMT004,HOR,Y,Utility,Service,25.479069138868592,SOH-3296,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3297,57.22027575,30,30,RMT004,HOR,Y,Utility,Service,23.35838574664798,SOH-3297,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3298,104.42203739,30,30,RMT004,HOR,Y,Utility,Service,42.684213547696345,SOH-3298,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3299,77.92209047,30,30,RMT004,HOR,Y,Utility,Service,31.811719504871895,SOH-3299,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3300,77.24426393,30,30,RMT004,HOR,Y,Utility,Service,31.537768801255638,SOH-3300,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3301,82.76571733,30,30,RMT004,HOR,Y,Utility,Service,33.811110087464236,SOH-3301,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3302,86.47394448,30,30,RMT004,HOR,Y,Utility,Service,35.30931612650867,SOH-3302,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3303,55.49219199,30,30,RMT004,HOR,Y,Utility,Service,22.72818940349102,SOH-3303,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3304,62.39248748,30,30,RMT004,HOR,Y,Utility,Service,25.530509754522768,SOH-3304,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3305,142.41782625,30,30,RMT004,HOR,N,Utility,Secondary,58.234815020307735,SOH-3305,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3306,57.24949675,30,30,RMT004,HOR,Y,Utility,Service,23.371453087830705,SOH-3306,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3307,37.16365691,30,30,RMT004,HOR,Y,Utility,Service,15.190228543035113,SOH-3307,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3308,137.66256737,30,30,RMT004,HOR,N,Utility,Secondary,56.19584663715855,SOH-3308,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3309,147.70881318,30,30,RMT004,HOR,N,Utility,Secondary,60.297177445772355,SOH-3309,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3310,59.26077128,30,30,RMT004,HOR,Y,Utility,Service,24.20729192530226,SOH-3310,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3311,63.43619426,30,30,RMT004,HOR,Y,Utility,Service,25.9813878957283,SOH-3311,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3312,86.4590323,30,30,RMT004,HOR,Y,Utility,Service,35.301307798184205,SOH-3312,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3313,61.27733142,30,30,RMT004,HOR,Y,Utility,Service,25.028001101673897,SOH-3313,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3314,41.13462557,30,30,RMT004,HOR,Y,Utility,Service,16.793722715770954,SOH-3314,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3315,72.06468146,30,30,RMT004,HOR,Y,Utility,Service,29.480962885081553,SOH-3315,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3316,116.35577246,30,30,RMT004,HOR,Y,Utility,Service,47.618665756122276,SOH-3316,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3317,129.38131648,30,30,RMT004,HOR,Y,Utility,Service,53.01261643403445,SOH-3317,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3318,101.75483462,30,30,RMT004,HOR,Y,Utility,Service,41.69038511566758,SOH-3318,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3319,39.08112733,30,30,RMT004,HOR,Y,Utility,Service,15.983671086558633,SOH-3319,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3320,66.66966633,30,30,RMT004,HOR,Y,Utility,Service,27.317552893199036,SOH-3320,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3321,189.40440258,30,30,RMT004,HOR,N,Utility,Secondary,77.31874993760023,SOH-3321,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3322,114.48388974,30,30,RMT004,HOR,Y,Utility,Service,46.85814907098974,SOH-3322,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3323,53.60160909,30,30,RMT004,HOR,Y,Utility,Service,21.881781110811563,SOH-3323,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3324,149.51134796,30,30,RMT004,HOR,N,Utility,Secondary,61.03483532993989,SOH-3324,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3325,103.80110762,30,30,RMT004,HOR,Y,Utility,Service,42.40175622499342,SOH-3325,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3326,94.29650375,30,30,RMT004,HOR,Y,Utility,Service,38.605970944304474,SOH-3326,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3327,87.91657077,30,30,RMT004,HOR,Y,Utility,Service,35.90622187811963,SOH-3327,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3328,99.4447802,30,30,RMT004,HOR,N,Utility,Secondary,40.59558839345292,SOH-3328,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3329,161.51091292,30,30,RMT004,HOR,N,Utility,Secondary,65.93041221128392,SOH-3329,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3330,137.73331874,30,30,RMT004,HOR,N,Utility,Secondary,56.233246697426544,SOH-3330,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3331,80.7200341,30,30,RMT004,HOR,Y,Utility,Service,33.071330957944376,SOH-3331,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3332,81.90212241,30,30,RMT004,HOR,Y,Utility,Service,33.48928808334571,SOH-3332,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3333,64.51390166,30,30,RMT004,HOR,Y,Utility,Service,26.361400736903523,SOH-3333,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3334,100.18784034,30,30,RMT004,HOR,Y,Utility,Service,41.01459873440861,SOH-3334,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3335,63.95607797,30,30,RMT004,HOR,Y,Utility,Service,26.179096751242774,SOH-3335,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3336,89.17666728,30,30,RMT004,HOR,Y,Utility,Service,36.405677329159396,SOH-3336,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3337,88.44453669,30,30,RMT004,HOR,Y,Utility,Service,36.23300783505902,SOH-3337,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3338,74.37675295,30,30,RMT004,HOR,Y,Utility,Service,30.370412135766294,SOH-3338,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3339,52.98048791,30,30,RMT004,HOR,Y,Utility,Service,21.63072206382031,SOH-3339,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3340,18.77289518,30,30,RMT004,HOR,Y,Utility,Service,7.690117615498244,SOH-3340,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3341,140.82276527,30,30,RMT004,HOR,Y,Utility,Service,57.49165460326591,SOH-3341,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3342,98.99757882,30,30,RMT004,HOR,Y,Utility,Service,40.50789874475348,SOH-3342,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3343,80.05375779,30,30,RMT004,HOR,Y,Utility,Service,32.772629030599916,SOH-3343,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3344,29.14107752,30,30,RMT004,HOR,Y,Utility,Service,11.908512270124053,SOH-3344,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3345,71.05094777,30,30,RMT004,HOR,Y,Utility,Service,29.095616979399907,SOH-3345,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3346,66.85321684,30,30,RMT004,HOR,Y,Utility,Service,27.39119522320851,SOH-3346,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3347,15.16604368,30,30,RMT004,HOR,Y,Utility,Service,6.197050862110708,SOH-3347,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3348,46.22094397,30,30,RMT004,HOR,Y,Utility,Service,18.868250932261034,SOH-3348,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3349,34.92819152,30,30,RMT004,HOR,Y,Utility,Service,14.260439439825106,SOH-3349,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3350,90.48166296,30,30,RMT004,HOR,Y,Utility,Service,36.957670611116406,SOH-3350,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3351,197.05888957,30,30,RMT004,HOR,N,Utility,Secondary,80.44355010127231,SOH-3351,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3352,135.0096953,30,30,RMT004,HOR,N,Utility,Secondary,55.1846838332094,SOH-3352,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3353,96.15580614,30,30,RMT004,HOR,Y,Utility,Service,39.26562502022642,SOH-3353,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3354,98.81347351,30,30,RMT004,HOR,Y,Utility,Service,40.336681674518964,SOH-3354,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3355,136.84766027,30,30,RMT004,HOR,N,Utility,Secondary,55.8626395771893,SOH-3355,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3356,33.15760227,30,30,RMT004,HOR,Y,Utility,Service,13.537171545743464,SOH-3356,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3357,124.73729741,30,30,RMT004,HOR,N,Utility,Secondary,50.92673324947557,SOH-3357,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3358,88.83996275,30,30,RMT004,HOR,Y,Utility,Service,36.27891038135667,SOH-3358,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3359,75.09199239,30,30,RMT004,HOR,Y,Utility,Service,30.663765642320147,SOH-3359,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3360,150.25788418,30,30,RMT004,HOR,N,Utility,Secondary,61.33993209503222,SOH-3360,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3361,34.2018295,30,30,RMT004,HOR,Y,Utility,Service,14.013980727433244,SOH-3361,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3362,61.664213,30,30,RMT004,HOR,Y,Utility,Service,25.187321260776223,SOH-3362,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3363,59.09154289,30,30,RMT004,HOR,Y,Utility,Service,24.125209135831284,SOH-3363,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3364,138.9262607,30,30,RMT004,HOR,N,Utility,Secondary,56.73662827676594,SOH-3364,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3365,147.96665825,30,30,RMT004,HOR,N,Utility,Secondary,60.416795577505034,SOH-3365,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3366,140.33596999,30,30,RMT004,HOR,N,Utility,Secondary,57.30602854328763,SOH-3366,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3367,41.50681217,30,30,RMT004,HOR,Y,Utility,Service,17.005313020038347,SOH-3367,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3368,106.59827531,30,30,RMT004,HOR,Y,Utility,Service,43.657915490265616,SOH-3368,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3369,143.43699787,30,30,RMT004,HOR,N,Utility,Secondary,58.566835787659,SOH-3369,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3370,168.41284315,30,30,RMT004,HOR,N,Utility,Secondary,68.74654756574917,SOH-3370,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3371,134.52230098,30,30,RMT004,HOR,N,Utility,Secondary,54.91186772202756,SOH-3371,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3372,120.77181688,30,30,RMT004,HOR,N,Utility,Secondary,49.29896301518174,SOH-3372,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3373,109.86889517,30,30,RMT004,HOR,N,Utility,Secondary,45.00762413185626,SOH-3373,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3374,44.87437066,30,30,RMT004,HOR,Y,Utility,Service,18.350335230736817,SOH-3374,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
3375,54.44582665,30,30,RMT004,HOR,Y,Utility,Service,22.299417026755442,SOH-3375,Electric,Electric,Field Service,Asset Mgmt.,Secondary (Overhead)
